PrecinctID,PrecinctPop,DemocratP,GreenP,LibertarianP,OtherPartiesP,RepublicanP,UnaffiliatedP
24033014-007,2623,0.764392,0.000381243,0.00190621,0.0274495,0.0884483,0.117423
24033014-008,1818,0.767327,0.00275028,0.00110011,0.0269527,0.0748075,0.127063
24033014-009,3285,0.712938,0.000608828,0.00365297,0.0243531,0.118417,0.14003
24033014-010,1520,0.740132,0.00197368,0.00197368,0.0190789,0.111184,0.125658
24033014-011,976,0.609631,0.00307377,0.00409836,0.0348361,0.199795,0.148566
24033014-012,2570,0.674708,0.00077821,0.00389105,0.033463,0.137354,0.149805
24033014-013,1212,0.715347,0,0.00577558,0.0123762,0.127063,0.139439
24033014-014,21,0.52381,0,0,0,0.333333,0.142857
24033014-015,556,0.784173,0.00179856,0.00179856,0.0143885,0.0917266,0.106115
24033014-016,226,0.668142,0.00442478,0.00442478,0.0132743,0.132743,0.176991
24033014-017,18,0.777778,0,0,0,0.111111,0.111111
24033015-001,4219,0.817492,0.00165916,0.00142214,0.0213321,0.0689737,0.0891206
24033015-002,2715,0.835727,0.000736648,0.00220994,0.0132597,0.0346225,0.113444
24033015-003,2493,0.854793,0.000401123,0.000401123,0.0116326,0.0501404,0.0826314
24033015-004,3513,0.811557,0.000853971,0.00370054,0.019072,0.0711642,0.0936521
24033015-005,6731,0.852028,0.00103996,0.00193136,0.00950825,0.04249,0.0930025
24033015-006,3125,0.82976,0.00096,0.00288,0.01216,0.06592,0.08832
24033016-001,625,0.7008,0.0064,0.0032,0.0192,0.0944,0.176
24033016-002,781,0.692702,0.00512164,0.00640205,0.0230474,0.0985915,0.174136
24033016-003,4467,0.723976,0.00380569,0.00358182,0.0252966,0.0835012,0.159839
24033016-004,2792,0.743553,0.00286533,0.00429799,0.0336676,0.0698424,0.145774
24033016-005,120,0.675,0,0.00833333,0.0416667,0.108333,0.166667
24033017-001,2953,0.783949,0.00846597,0.00575686,0.0155774,0.0518117,0.13444
24033017-002,1642,0.786236,0.00304507,0.00487211,0.0255786,0.0596833,0.120585
24033017-003,2074,0.726615,0.00289296,0.00337512,0.039055,0.0675024,0.160559
24033017-004,2065,0.822276,0.00242131,0.00484262,0.0150121,0.0377724,0.117676
24033017-005,1107,0.763324,0.00361337,0.000903342,0.028907,0.0560072,0.147245
24033017-006,1245,0.756627,0.00401606,0.0064257,0.0281124,0.0578313,0.146988
24033017-007,3202,0.831668,0.00187383,0.00249844,0.0181137,0.0384135,0.107433
24033017-008,785,0.733758,0.00254777,0,0.0140127,0.0751592,0.174522
24033017-009,1493,0.701942,0.00200938,0.0087073,0.0314802,0.101139,0.154722
24033017-010,3395,0.776141,0.0017673,0.00559647,0.0312224,0.0541973,0.131075
24033017-011,2816,0.799361,0.00426136,0.0024858,0.0245028,0.037642,0.131747
24033017-012,2468,0.762156,0.00324149,0.00486224,0.0222853,0.0615883,0.145867
24033017-013,389,0.735219,0,0.00257069,0.0282776,0.0514139,0.182519
24033017-014,2183,0.748969,0.00183234,0.00412277,0.0233623,0.0503894,0.171324
24033017-015,240,0.729167,0,0.00416667,0.00416667,0.0583333,0.204167
24033018-001,3063,0.872021,0.00195886,0.00228534,0.0182827,0.0241593,0.0812929
24033018-002,1583,0.876184,0.000631712,0.00442198,0.0164245,0.0221099,0.0802274
24033018-003,1370,0.885401,0.00145985,0.00145985,0.0211679,0.0240876,0.0664234
24033018-004,1818,0.868537,0.00110011,0.00165017,0.0154015,0.0269527,0.0863586
24033018-005,1286,0.858476,0,0.000777605,0.0147745,0.033437,0.092535
24033018-006,3616,0.887168,0.00110619,0.00193584,0.014104,0.0218473,0.0738385
24033018-007,2677,0.882331,0.00112066,0,0.0190512,0.0246545,0.0728427
24033018-008,1675,0.885373,0.00179104,0.000597015,0.0161194,0.0173134,0.078806
24033018-009,2253,0.850422,0.00133156,0.00266312,0.0190857,0.0292943,0.0972037
24033018-010,1047,0.882521,0,0.00095511,0.0114613,0.0200573,0.0850048
24033018-011,1963,0.852776,0.00101885,0.00152827,0.0285278,0.0259806,0.0901681
24033018-012,145,0.834483,0,0,0.0137931,0.0344828,0.117241
24033018-013,823,0.869988,0.0036452,0.00243013,0.0109356,0.0267315,0.0862697
24033018-014,187,0.84492,0.0160428,0.00534759,0.026738,0.0320856,0.0748663
24033018-015,83,0.86747,0,0,0.0120482,0.0481928,0.0722892
24033018-016,11,0.909091,0,0,0.0909091,0,0
24033019-001,2624,0.702363,0.00495427,0.00647866,0.0293445,0.0967988,0.160061
24033019-002,2328,0.722079,0.00472509,0.00515464,0.0313574,0.084622,0.152062
24033019-003,1990,0.7,0.00452261,0.00201005,0.0271357,0.114573,0.151759
24033019-004,1390,0.768345,0.00215827,0.00431655,0.0266187,0.0748201,0.123741
24033019-005,4,0.5,0,0,0.25,0,0.25
24033020-001,2838,0.767442,0.00246653,0.000704722,0.0193798,0.085976,0.124031
24033020-002,919,0.784548,0.00217628,0.00435256,0.0174102,0.04679,0.144723
24033020-003,1955,0.876215,0.00204604,0.000511509,0.0194373,0.0235294,0.0782609
24033020-004,1639,0.785235,0.00366077,0.00305064,0.0207444,0.0634533,0.123856
24033020-005,1947,0.759117,0.00308166,0.00308166,0.0195172,0.0909091,0.124294
24033020-006,1803,0.772047,0.00110926,0.00610094,0.0271769,0.0549085,0.138658
24033020-007,1216,0.880757,0.000822368,0.00164474,0.015625,0.0263158,0.0748355
24033020-008,1032,0.842054,0,0.00290698,0.0213178,0.0329457,0.100775
24033020-009,1473,0.771215,0.00135777,0.00203666,0.0251188,0.0841819,0.11609
24033020-010,833,0.753902,0.00240096,0.00240096,0.0264106,0.0864346,0.128451
24033020-011,2145,0.839161,0.000932401,0.0027972,0.0195804,0.0377622,0.0997669
24033020-012,1414,0.834512,0.00282885,0.00212164,0.0106082,0.0275813,0.122348
24033020-013,628,0.80414,0.00318471,0,0.0191083,0.0429936,0.130573
24033020-014,276,0.768116,0.00724638,0,0.0181159,0.0688406,0.137681
24033020-015,147,0.795918,0,0,0.0204082,0.0272109,0.156463
24033020-016,400,0.8525,0,0.0025,0.0025,0.0375,0.105
24033020-017,0,0,0,0,0,0,0
24033020-018,1094,0.827239,0.000914077,0.000914077,0.00822669,0.0246801,0.138026
24033020-019,1794,0.787068,0.00167224,0.00278707,0.0189521,0.0668896,0.122631
24033020-020,272,0.867647,0,0,0.0147059,0.0551471,0.0625
24033020-021,1215,0.695473,0.00411523,0.00493827,0.0296296,0.106996,0.158848
24033021-001,3255,0.602151,0.00491551,0.00890937,0.035023,0.142857,0.206144
24033021-002,3156,0.470215,0.00380228,0.0101394,0.0624208,0.190748,0.262674
24033021-003,2920,0.721918,0.00890411,0.00513699,0.0215753,0.0866438,0.155822
24033021-004,2129,0.614843,0.00469704,0.00422734,0.0286519,0.124472,0.223109
24033021-005,1730,0.710405,0.000578035,0.0017341,0.0289017,0.102312,0.156069
24033021-006,2261,0.670057,0.00928793,0.00398054,0.0287483,0.14153,0.146395
24033021-007,2079,0.593074,0.003848,0.00673401,0.031265,0.167388,0.197691
24033021-008,3178,0.788546,0.00220264,0.00629327,0.00692259,0.0418502,0.154185
24033021-009,995,0.647236,0.00301508,0.0040201,0.0432161,0.123618,0.178894
24033021-010,2162,0.589732,0.00740056,0.00786309,0.039778,0.143848,0.211378
24033021-011,2632,0.780395,0.00265957,0.00303951,0.0216565,0.0558511,0.136398
24033021-012,628,0.617834,0.00318471,0.00477707,0.0302548,0.171975,0.171975
24033021-013,2634,0.778664,0.00379651,0.00265756,0.0155657,0.056568,0.142749
24033021-014,1323,0.687075,0.00377929,0.00529101,0.0309902,0.123205,0.14966
24033021-015,1484,0.624663,0.00134771,0.00336927,0.0404313,0.143531,0.186658
24033021-016,1656,0.78744,0.00241546,0.00362319,0.022343,0.0742754,0.109903
24033021-017,2073,0.551375,0.00289436,0.0067535,0.00578871,0.131693,0.301495
24033021-018,2704,0.77071,0.00221893,0.00295858,0.0214497,0.0573225,0.14534
24033021-019,25,0.56,0,0.04,0.04,0.12,0.24
24035001-001,1521,0.289283,0.000657462,0.0052597,0.00723208,0.519395,0.178172
24035002-001,3109,0.324863,0.00225153,0.00739788,0.00611129,0.478289,0.181087
24035003-002,6527,0.309024,0.00199173,0.00750728,0.00383024,0.503907,0.17374
24035004-001,2862,0.283718,0.00244584,0.00663871,0.00419287,0.510482,0.192523
24035004-002,5393,0.297052,0.00259596,0.00686075,0.00686075,0.48804,0.198591
24035004-003,3879,0.259087,0.00257798,0.00928074,0.00412477,0.531323,0.193607
24035004-006,2422,0.257638,0.000412882,0.00701899,0.00495458,0.533856,0.196119
24035005-001,1871,0.329236,0.00160342,0.00481026,0.00374131,0.499198,0.161411
24035005-002,4695,0.319915,0.00106496,0.00724175,0.00617678,0.495208,0.170394
24035006-001,1572,0.262087,0.0019084,0.00699746,0.00318066,0.565522,0.160305
24035007-001,1797,0.380634,0.00278242,0.00445186,0.00445186,0.409015,0.198664
24037001-001,2272,0.397007,0.00308099,0.0110035,0.00660211,0.385563,0.196743
24037001-002,1625,0.414154,0.00307692,0.00615385,0.00553846,0.397538,0.173538
24037002-001,2149,0.333644,0.00186133,0.00837599,0.00511866,0.468125,0.182876
24037002-002,1446,0.363071,0.00138313,0.00829876,0.00899032,0.418396,0.199862
24037002-003,833,0.279712,0,0.00720288,0.00720288,0.496999,0.208884
24037002-004,688,0.290698,0.00436047,0.0116279,0.00872093,0.431686,0.252907
24037003-001,2152,0.355483,0.00139405,0.00789963,0.00185874,0.437268,0.196097
24037003-002,2248,0.441726,0.00133452,0.0022242,0.0044484,0.388345,0.161922
24037003-003,1994,0.295888,0.00300903,0.00702106,0.0105316,0.490471,0.193079
24037003-004,1835,0.297003,0.00217984,0.00381471,0.00435967,0.497003,0.19564
24037003-005,2008,0.301793,0.00199203,0.00846614,0.00498008,0.481076,0.201693
24037003-006,1390,0.265468,0.000719424,0.00935252,0.00215827,0.46259,0.259712
24037004-001,2851,0.290775,0.00175377,0.00350754,0.00701508,0.481235,0.215714
24037004-002,1812,0.309051,0.00110375,0.00496689,0.00331126,0.450883,0.230684
24037004-003,2470,0.369231,0.00121457,0.00607287,0.0048583,0.434008,0.184615
24037005-001,3014,0.333112,0.00132714,0.00928998,0.00398142,0.46848,0.183809
24037005-002,2645,0.331569,0,0.00378072,0.00756144,0.446881,0.210208
24037005-003,2586,0.255994,0,0.00773395,0.00889404,0.511214,0.216164
24037006-001,1536,0.330729,0.00260417,0.00455729,0.00455729,0.468099,0.189453
24037006-002,2192,0.28604,0.00228102,0.00410584,0.00593066,0.503193,0.198449
24037006-003,3050,0.293443,0.00262295,0.00885246,0.00590164,0.507541,0.181639
24037006-004,1942,0.359938,0.00102987,0.00720906,0.00514933,0.458805,0.167868
24037007-001,2355,0.487049,0.000849257,0.00467091,0.00552017,0.360934,0.140977
24037008-001,2702,0.479645,0.00333087,0.00851221,0.00814212,0.287195,0.213175
24037008-002,1622,0.299014,0.00678175,0.0110974,0.00246609,0.464242,0.2164
24037008-003,2713,0.402875,0.00184298,0.00995208,0.0081091,0.32547,0.251751
24037008-004,2989,0.404149,0.00200736,0.00869856,0.0066912,0.335898,0.242556
24037008-005,2373,0.292878,0.00126422,0.0101138,0.00632111,0.473662,0.215761
24037008-006,1399,0.323088,0,0.0121515,0.00571837,0.456755,0.202287
24037008-007,2441,0.494469,0.00450635,0.00942237,0.00450635,0.276936,0.21016
24037008-008,772,0.374352,0.00259067,0.011658,0.00259067,0.374352,0.234456
24037008-009,3194,0.554477,0.0025047,0.0097057,0.00500939,0.221039,0.207264
24037008-010,957,0.478579,0.00104493,0.00731452,0.00731452,0.297806,0.207941
24037008-011,1751,0.380925,0.00228441,0.0194175,0.00571102,0.344946,0.246716
24037008-012,443,0.295711,0.00225734,0.0112867,0.00225734,0.433409,0.255079
24037009-001,198,0.444444,0,0.010101,0.00505051,0.388889,0.151515
24039001-001,787,0.500635,0,0.0101652,0.00635324,0.326557,0.15629
24039001-002,1572,0.517176,0.0019084,0.00318066,0.00508906,0.333333,0.139313
24039001-003,460,0.68913,0.00217391,0.00652174,0.00434783,0.156522,0.141304
24039002-001,369,0.365854,0.00271003,0,0.00813008,0.485095,0.138211
24039003-001,994,0.361167,0.00100604,0.00402414,0.0120724,0.490946,0.130785
24039004-001,789,0.33967,0,0.0101394,0.00126743,0.500634,0.148289
24039005-001,645,0.337984,0.00310078,0.00155039,0.00775194,0.499225,0.150388
24039006-001,392,0.405612,0,0.00765306,0,0.397959,0.188776
24039007-001,1599,0.492183,0.000625391,0.00437774,0.00375235,0.373984,0.125078
24039008-001,1185,0.31308,0.00168776,0.00421941,0.00337553,0.565401,0.112236
24039008-002,431,0.306265,0.00232019,0.00232019,0.00696056,0.575406,0.106729
24039009-001,256,0.375,0,0.00390625,0,0.484375,0.136719
24039010-001,125,0.52,0.008,0,0,0.36,0.112
24039010-002,39,0.333333,0,0.025641,0,0.564103,0.0769231
24039011-001,119,0.294118,0.00840336,0,0,0.537815,0.159664
24039012-001,569,0.347979,0,0.00878735,0.00702988,0.483304,0.1529
24039013-001,135,0.266667,0,0.00740741,0.00740741,0.548148,0.17037
24039013-002,301,0.395349,0,0.00332226,0.00332226,0.468439,0.129568
24039013-003,177,0.333333,0,0.0169492,0.0112994,0.502825,0.135593
24039014-001,293,0.327645,0,0.00341297,0.0102389,0.525597,0.133106
24039015-001,842,0.558195,0.00356295,0.0023753,0.00712589,0.271971,0.15677
24039015-002,970,0.71134,0.00309278,0.00103093,0.00618557,0.14433,0.134021
24039015-003,112,0.491071,0,0.00892857,0,0.3125,0.1875
24041001-001,4452,0.402066,0.0024708,0.00584007,0.00718778,0.422282,0.160153
24041001-002,4983,0.42063,0.00240819,0.00501706,0.00762593,0.378487,0.185832
24041001-003,2838,0.453841,0.0017618,0.0098661,0.00880902,0.337209,0.188513
24041001-005,3011,0.334108,0.000664231,0.00830289,0.00564596,0.465626,0.185653
24041002-001,2234,0.407789,0.00313339,0.00134288,0.00850492,0.391674,0.187556
24041002-002,560,0.326786,0,0.00357143,0,0.519643,0.15
24041002-003,1160,0.366379,0,0.00603448,0.00948276,0.448276,0.169828
24041003-001,2295,0.332462,0.00174292,0.00392157,0.0087146,0.48061,0.172549
24041003-003,985,0.338071,0.00101523,0.0071066,0.0121827,0.462944,0.17868
24041004-001,3085,0.302755,0.000324149,0.00551053,0.00615883,0.514425,0.170827
24041005-001,730,0.421918,0.00136986,0.00821918,0.00958904,0.373973,0.184932
24041005-002,704,0.335227,0.00426136,0.00568182,0.0127841,0.433239,0.208807
24043001-000,2303,0.304386,0.00434216,0.00694746,0.00564481,0.475033,0.203647
24043002-000,3094,0.308339,0.00226244,0.00937298,0.00743374,0.472851,0.199741
24043003-001,810,0.485185,0.0037037,0.0111111,0.0123457,0.266667,0.220988
24043003-002,1098,0.432605,0.00364299,0.00819672,0.0100182,0.306011,0.239526
24043003-003,1581,0.406072,0.00632511,0.00885515,0.00759013,0.325743,0.245414
24043003-004,1330,0.487218,0.00601504,0.0075188,0.00676692,0.245113,0.247368
24043003-005,4,0,0,0.25,0,0.75,0
24043004-000,2210,0.238009,0.00135747,0.00316742,0.0040724,0.605882,0.147511
24043005-000,2245,0.211136,0.000890869,0.00534521,0.00356347,0.602227,0.176837
24043006-001,2092,0.271989,0.00191205,0.00860421,0.00764818,0.513862,0.195985
24043006-002,2491,0.312726,0.00120434,0.00642312,0.00281012,0.462866,0.21397
24043007-001,2341,0.255446,0.0012815,0.00768902,0.00384451,0.536523,0.195216
24043007-002,1963,0.266429,0.0020377,0.00764137,0.00509424,0.508915,0.209883
24043008-000,1784,0.298206,0.0044843,0.00392377,0.00504484,0.495516,0.192825
24043009-000,2024,0.261364,0.00197628,0.00741107,0.00543478,0.538043,0.185771
24043010-001,2774,0.33814,0.0036049,0.00648882,0.00865177,0.428983,0.214131
24043010-002,2987,0.370941,0.000669568,0.0063609,0.00870439,0.41145,0.201875
24043010-003,1418,0.356135,0.000705219,0.00423131,0.00493653,0.431594,0.202398
24043010-004,836,0.388756,0,0.00598086,0.00717703,0.466507,0.131579
24043010-005,33,0.272727,0,0,0,0.575758,0.151515
24043011-001,858,0.325175,0.004662,0.0011655,0.004662,0.437063,0.227273
24043011-002,436,0.327982,0.00229358,0.00917431,0.0114679,0.454128,0.194954
24043012-000,1858,0.257266,0.00322928,0.00968784,0.00484392,0.536598,0.188375
24043013-001,2660,0.248872,0.00112782,0.0056391,0.00300752,0.571053,0.170301
24043013-002,1570,0.349682,0.00191083,0.00700637,0.00700637,0.443312,0.191083
24043014-001,783,0.254151,0,0.0127714,0.00255428,0.559387,0.171137
24043014-002,819,0.288156,0.004884,0.00732601,0.004884,0.483516,0.211233
24043015-000,1395,0.201434,0.000716846,0.00645161,0.00716846,0.605018,0.179211
24043016-000,2796,0.278255,0.00214592,0.00643777,0.00536481,0.497496,0.2103
24043017-001,4128,0.432171,0.00266473,0.00775194,0.00896318,0.323886,0.224564
24043018-001,2034,0.264012,0.00294985,0.00540806,0.00540806,0.540806,0.181416
24043018-002,2287,0.328378,0.00174902,0.00612156,0.00612156,0.463489,0.194141
24043018-003,2807,0.39829,0.00356252,0.00783755,0.0074813,0.374777,0.208051
24043018-004,438,0.465753,0.00228311,0.00684932,0.00456621,0.326484,0.194064
24043019-000,1836,0.275054,0.00217865,0.00925926,0.0043573,0.523965,0.185185
24043020-000,1538,0.245124,0.00130039,0.00585176,0.00260078,0.559818,0.185306
24043021-001,2362,0.406859,0.00465707,0.00804403,0.00635055,0.367909,0.206181
24043021-002,1944,0.403807,0.000514403,0.00823045,0.00720165,0.365226,0.215021
24043021-003,1103,0.43427,0.00271985,0.00815956,0.00453309,0.357208,0.19311
24043022-001,1985,0.481612,0.00302267,0.0146096,0.0120907,0.220655,0.26801
24043022-002,1878,0.463791,0.00212993,0.00159744,0.00532481,0.302449,0.224707
24043023-000,3463,0.233901,0.00288767,0.00577534,0.00462027,0.568871,0.183945
24043024-001,501,0.307385,0.00598802,0.00798403,0.011976,0.459082,0.207585
24043025-001,950,0.605263,0.00421053,0.00736842,0.0115789,0.155789,0.215789
24043025-002,2490,0.461446,0.00240964,0.0140562,0.0064257,0.27751,0.238153
24043025-003,73,0.479452,0,0,0,0.273973,0.246575
24043025-004,2081,0.463719,0.00576646,0.00672753,0.00576646,0.319077,0.198943
24043026-001,2222,0.353735,0.00180018,0.00765077,0.00360036,0.441944,0.191269
24043026-002,1871,0.336184,0.00267237,0.00748263,0.0080171,0.439872,0.205772
24043026-003,1048,0.320611,0.000954198,0.00858779,0.00381679,0.472328,0.193702
24043026-004,2180,0.318807,0.00366972,0.00825688,0.0105505,0.483028,0.175688
24043027-001,2490,0.311245,0.00361446,0.00923695,0.00361446,0.490361,0.181928
24043027-002,2800,0.361071,0.00214286,0.00785714,0.00428571,0.432143,0.1925
24045001-001,85,0.317647,0,0.0117647,0,0.552941,0.117647
24045001-002,874,0.358124,0.00228833,0.00686499,0.00686499,0.456522,0.169336
24045001-003,783,0.237548,0.00255428,0.00255428,0.00766284,0.564496,0.185185
24045002-001,1776,0.288288,0.00112613,0.00394144,0.0045045,0.506757,0.195383
24045004-001,246,0.207317,0,0.00813008,0.00813008,0.51626,0.260163
24045004-002,547,0.285192,0.00182815,0.00731261,0.00548446,0.491773,0.20841
24045004-003,1521,0.284024,0,0.0105194,0.00920447,0.500986,0.195266
24045005-001,2553,0.659616,0.00430866,0.00861731,0.00470035,0.151586,0.171171
24045005-002,712,0.457865,0,0.011236,0.00561798,0.30618,0.219101
24045005-003,1595,0.438245,0.00626959,0.00752351,0.00940439,0.347335,0.191223
24045005-004,2671,0.424934,0.00262074,0.00673905,0.00861101,0.377387,0.179708
24045005-005,3267,0.382308,0.00214264,0.00795837,0.00581573,0.408632,0.193144
24045005-006,1327,0.385079,0.00301432,0.00150716,0.00602864,0.438583,0.165787
24045005-007,1264,0.309335,0.00316456,0.0118671,0.00791139,0.47943,0.188291
24045005-008,1151,0.314509,0.00173762,0.00955691,0.00695048,0.473501,0.193745
24045005-009,302,0.294702,0,0.00331126,0.00993377,0.503311,0.188742
24045006-001,619,0.245557,0.00323102,0.00484653,0.00484653,0.570275,0.171244
24045007-001,1254,0.342903,0,0.0015949,0.00877193,0.490431,0.1563
24045008-001,1257,0.308671,0.000795545,0.00875099,0.00795545,0.480509,0.193317
24045008-002,2354,0.289295,0.00212404,0.00679694,0.00679694,0.513169,0.181818
24045008-003,388,0.425258,0,0.00257732,0.00257732,0.396907,0.17268
24045008-004,1247,0.390537,0.00160385,0.00481155,0.0112269,0.437851,0.15397
24045008-005,1125,0.431111,0.00444444,0.00711111,0.008,0.364444,0.184889
24045009-001,2009,0.758586,0.00149328,0.00348432,0.00696864,0.123942,0.105525
24045009-002,1562,0.815621,0.00128041,0.00256082,0.00128041,0.049936,0.129321
24045009-003,1631,0.71122,0.0030656,0.00367872,0.00674433,0.133047,0.142244
24045009-004,177,0.525424,0,0.0112994,0,0.259887,0.20339
24045009-005,496,0.457661,0,0.00403226,0.00604839,0.356855,0.175403
24045009-006,3393,0.326849,0.00147362,0.00677866,0.00736811,0.485411,0.172119
24045009-007,1066,0.509381,0.000938086,0.00469043,0.00281426,0.291745,0.190432
24045009-008,1086,0.40884,0.00092081,0.00368324,0.00644567,0.398711,0.1814
24045010-001,338,0.674556,0,0.00591716,0.00591716,0.16568,0.147929
24045010-002,68,0.294118,0,0,0,0.529412,0.176471
24045010-003,517,0.224371,0,0.0135397,0.00967118,0.591876,0.160542
24045011-001,234,0.730769,0,0.0042735,0,0.128205,0.136752
24045011-002,265,0.34717,0,0.0113208,0,0.45283,0.188679
24045011-003,317,0.403785,0.00315457,0.00315457,0,0.378549,0.211356
24045011-004,2461,0.410809,0.00325071,0.00690776,0.00934579,0.362454,0.207233
24045013-001,785,0.552866,0.00509554,0.00509554,0.00382166,0.192357,0.240764
24045013-002,2457,0.596256,0.004477,0.00773301,0.00732601,0.191697,0.192511
24045013-003,2538,0.445232,0.00275808,0.00591017,0.00945626,0.34476,0.191883
24045013-004,1256,0.535032,0.00477707,0.0103503,0.00955414,0.234873,0.205414
24045014-001,276,0.289855,0,0.0144928,0.00724638,0.554348,0.134058
24045014-002,1062,0.309793,0.00188324,0.0094162,0.00659134,0.455744,0.216573
24045015-001,1376,0.381541,0.00290698,0.0101744,0.00944767,0.425872,0.170058
24045015-002,233,0.339056,0.00858369,0.00429185,0.00429185,0.506438,0.137339
24045015-003,780,0.248718,0.00128205,0.0025641,0.0153846,0.576923,0.155128
24045016-001,429,0.389277,0,0.018648,0.002331,0.417249,0.172494
24045016-002,371,0.296496,0.00539084,0.00539084,0,0.477089,0.215633
24045016-003,1510,0.389404,0.00264901,0.00529801,0.00331126,0.384768,0.21457
24045016-004,826,0.452785,0,0.00968523,0.0145278,0.312349,0.210654
24045016-005,1464,0.471995,0.00068306,0.00478142,0.00546448,0.299863,0.217213
24045016-006,372,0.360215,0,0,0.0107527,0.478495,0.150538
24045017-001,1170,0.408547,0.0017094,0.00683761,0.00769231,0.405983,0.169231
24047001-001,4047,0.438349,0.00123548,0.00370645,0.00444774,0.393872,0.158389
24047001-002,779,0.319641,0.0012837,0.00898588,0.00641849,0.48267,0.181001
24047002-001,542,0.564576,0.00184502,0.00553506,0,0.300738,0.127306
24047002-002,1303,0.660015,0.00153492,0.00230238,0.00613968,0.224866,0.105142
24047002-003,518,0.355212,0.0019305,0.00965251,0.00579151,0.46332,0.164093
24047002-004,580,0.648276,0.00344828,0.00344828,0.00344828,0.225862,0.115517
24047002-005,1834,0.561614,0.00327154,0.00708833,0.00817884,0.239368,0.18048
24047003-001,3044,0.282523,0.00065703,0.00821288,0.0105125,0.513798,0.184297
24047003-002,1788,0.292506,0.00279642,0.00782998,0.0100671,0.494407,0.192394
24047003-003,999,0.406406,0.004004,0.00700701,0.00800801,0.36036,0.214214
24047004-001,2431,0.340601,0.00123406,0.0061703,0.00370218,0.49239,0.155903
24047004-002,785,0.324841,0.00127389,0.011465,0.011465,0.494268,0.156688
24047004-003,376,0.300532,0,0.0106383,0.00797872,0.462766,0.218085
24047004-004,1476,0.384146,0.00745257,0.00609756,0.00609756,0.432249,0.163957
24047005-001,3241,0.323974,0.000617093,0.00493675,0.0104906,0.461586,0.198396
24047005-002,2999,0.338113,0.000666889,0.00666889,0.00933645,0.444481,0.200734
24047006-001,3246,0.299137,0.00184843,0.00585336,0.0113986,0.49846,0.183303
24047006-002,1111,0.251125,0.00720072,0.00810081,0.00720072,0.546355,0.180018
24047006-003,1832,0.274017,0.00218341,0.00491266,0.00545852,0.531114,0.182314
24047007-001,5788,0.333276,0.00293711,0.00742916,0.0107118,0.452661,0.192985
