7
2
1,0,0,0,0,1,0,0,
Democratic, Working Families, Constitution, Independence, Green, Republican, American, Libertarian, 
# PrecinctID,RegisteredVoters,Democratic,Working Families,Constitution,Independence,Green,Republican,American,Libertarian,
Greater St. James,2259,0.278557,0,0,0,0,0.651303,0,0,
Bethany Wesleyan,2541,0.203414,0,0,0,0,0.752489,0,0,
Reidville Fire Station,2737,0.253197,0,0,0,0,0.710997,0,0,
Roebuck Bethlehem,1426,0.506369,0,0,0,0,0.468153,0,0,
Jesse Boyd Elementary,1567,0.590062,0,0,0,0,0.360248,0,0,
Anderson Mill Elementary,4099,0.397294,0,0,0,0,0.551046,0,0,
Daniel Morgan Technology Center,1280,0.219608,0,0,0,0,0.717647,0,0,
Boiling Springs Elementary,3251,0.307353,0,0,0,0,0.636765,0,0,
Boling Springs Jr. High,1072,0.171569,0,0,0,0,0.79902,0,0,
Chapman Elementary,1720,0.401163,0,0,0,0,0.543605,0,0,
Mountain View Baptist,1186,0.166667,0,0,0,0,0.790698,0,0,
Boiling Springs High School,1289,0.270073,0,0,0,0,0.686131,0,0,
Ben Avon Methodist,1377,0.210145,0,0,0,0,0.76087,0,0,
Pacolet Elementary,2064,0.318323,0,0,0,0,0.647516,0,0,
Chesnee Elementary,2804,0.2749,0,0,0,0,0.675963,0,0,
Park Hills Elementary,1494,0.876611,0,0,0,0,0.0957643,0,0,
Canaan,1039,0.356902,0,0,0,0,0.575758,0,0,
Powell Saxon Una,1687,0.7593,0,0,0,0,0.185996,0,0,
Woodruff Elementary,2354,0.397651,0,0,0,0,0.550336,0,0,
Duncan United Methodist,1331,0.474725,0,0,0,0,0.468132,0,0,
River Ridge Elementary,1859,0.295499,0,0,0,0,0.667319,0,0,
REMBERT,2013,0.892697,0,0,0,0,0.0938897,0,0,
HORATIO,550,0.895604,0,0,0,0,0.0879121,0,0,
HILLCREST,1018,0.638298,0,0,0,0,0.310638,0,0,
OAKLAND PLANTATION 1,1314,0.461538,0,0,0,0,0.48951,0,0,
DALZELL 1,1557,0.467742,0,0,0,0,0.467742,0,0,
DALZELL 2,1161,0.501718,0,0,0,0,0.426117,0,0,
OSWEGO,1274,0.472414,0,0,0,0,0.489655,0,0,
MAYESVILLE,647,0.906977,0,0,0,0,0.0813953,0,0,
SALEM,430,0.862069,0,0,0,0,0.114943,0,0,
OAKLAND PLANTATION 2,1074,0.432203,0,0,0,0,0.508475,0,0,
MCCRAYS MILL 1,1462,0.463722,0,0,0,0,0.511041,0,0,
ST.JOHN,1228,0.689516,0,0,0,0,0.294355,0,0,
MAYEWOOD,1373,0.492147,0,0,0,0,0.471204,0,0,
TURKEY CREEK,1251,0.579787,0,0,0,0,0.369681,0,0,
MULBERRY,1191,0.759398,0,0,0,0,0.210526,0,0,
SALTERSTOWN,995,0.534188,0,0,0,0,0.423077,0,0,
FOLSOM PARK,1801,0.873333,0,0,0,0,0.0844444,0,0,
GREEN SWAMP,2145,0.556373,0,0,0,0,0.409314,0,0,
PALMETTO PARK,1511,0.586614,0,0,0,0,0.358268,0,0,
BUNRS-DOWNS,970,0.466321,0,0,0,0,0.507772,0,0,
SECOND MILL,1691,0.217021,0,0,0,0,0.72766,0,0,
SWAN LAKE,1246,0.486631,0,0,0,0,0.481283,0,0,
MORRIS COLLEGE,1621,0.957655,0,0,0,0,0.019544,0,0,
HAMPTON PARK,842,0.435115,0,0,0,0,0.51145,0,0,
CROSSWELL,1612,0.850356,0,0,0,0,0.130641,0,0,
LORING,1194,0.881041,0,0,0,0,0.0929368,0,0,
LEMIRA,1437,0.856471,0,0,0,0,0.105882,0,0,
MAGNOLIA-HARMONY,975,0.880208,0,0,0,0,0.09375,0,0,
STONE HILL,750,0.992832,0,0,0,0,0.00716846,0,0,
SOUTH RED BAY,999,0.942249,0,0,0,0,0.0364742,0,0,
WILDER,1033,0.92,0,0,0,0,0.0646154,0,0,
POCOTALIGO 1,2019,0.440191,0,0,0,0,0.521531,0,0,
SAVAGE-GLOVER,669,0.966825,0,0,0,0,0.00947867,0,0,
BATES,759,0.972332,0,0,0,0,0.0158103,0,0,
BIRNIE,1219,0.931343,0,0,0,0,0.0208955,0,0,
SOUTH LIBERTY,717,0.840278,0,0,0,0,0.125,0,0,
MILLWOOD,754,0.560976,0,0,0,0,0.347561,0,0,
CAUSEWAY BRANCH 1,1430,0.391129,0,0,0,0,0.540323,0,0,
MCCRAYS MILL 2,1812,0.379888,0,0,0,0,0.581006,0,0,
SUMTER HIGH 1,696,0.398773,0,0,0,0,0.552147,0,0,
SUNSET,1489,0.555932,0,0,0,0,0.416949,0,0,
DELAINE,1567,0.848485,0,0,0,0,0.11655,0,0,
CHERRYVALE,838,0.684426,0,0,0,0,0.290984,0,0,
MANCHESTER FOREST,1543,0.560748,0,0,0,0,0.404206,0,0,
PINEWOOD,1850,0.569444,0,0,0,0,0.397569,0,0,
POCOTALIGO 2,1457,0.586486,0,0,0,0,0.375676,0,0,
PRIVATEER,1842,0.288265,0,0,0,0,0.645408,0,0,
EBENEZER 1,1381,0.589812,0,0,0,0,0.36193,0,0,
WILSON HALL,1861,0.181818,0,0,0,0,0.781818,0,0,
FURMAN,1550,0.232673,0,0,0,0,0.688119,0,0,
SPECTRUM,1130,0.785425,0,0,0,0,0.190283,0,0,
ST. PAUL,1855,0.648276,0,0,0,0,0.282759,0,0,
SHAW,675,0.257576,0,0,0,0,0.590909,0,0,
THOMAS SUMTER,1205,0.765677,0,0,0,0,0.214521,0,0,
SUMTER HIGH 2,1462,0.462838,0,0,0,0,0.5,0,0,
EBENEZER 2,1544,0.571839,0,0,0,0,0.387931,0,0,
GREEN SWAMP 2,1089,0.241667,0,0,0,0,0.708333,0,0,
CAUSEWAY BRANCH 2,855,0.4375,0,0,0,0,0.5,0,0,
ADAMSBURG,668,0.278481,0,0,0,0,0.658228,0,0,
BLACK ROCK,403,0.688889,0,0,0,0,0.274074,0,0,
BONHAM,891,0.585714,0,0,0,0,0.342857,0,0,
BUFFALO BOX 1,879,0.269841,0,0,0,0,0.547619,0,0,
CARLISLE,544,0.952632,0,0,0,0,0.0210526,0,0,
CROSS KEYS,807,0.522222,0,0,0,0,0.416667,0,0,
EAST BUFFALO,368,0.879121,0,0,0,0,0.0769231,0,0,
EXCELSIOR,1420,0.694779,0,0,0,0,0.281124,0,0,
JONESVILLE BOX 1,1003,0.383929,0,0,0,0,0.544643,0,0,
JONESVILLE BOX 2,1146,0.52,0,0,0,0,0.414545,0,0,
KELTON,919,0.534562,0,0,0,0,0.359447,0,0,
LOCKHART,628,0.321429,0,0,0,0,0.542857,0,0,
MONARCH BOX 1,1175,0.334951,0,0,0,0,0.519417,0,0,
MONARCH BOX 2,380,0.491803,0,0,0,0,0.42623,0,0,
PUTMAN,634,0.268519,0,0,0,0,0.638889,0,0,
SANTUCK,721,0.770992,0,0,0,0,0.160305,0,0,
UNION WARD 1 BOX 1,648,0.707317,0,0,0,0,0.243902,0,0,
UNION WARD 1 BOX 2,1102,0.793774,0,0,0,0,0.159533,0,0,
UNION WARD 2,1060,0.895455,0,0,0,0,0.0818182,0,0,
UNION WARD 3,713,0.841463,0,0,0,0,0.097561,0,0,
UNION WARD 4 BOX 1,850,0.546296,0,0,0,0,0.314815,0,0,
UNION WARD 4 BOX 2,420,0.849462,0,0,0,0,0.0967742,0,0,
WEST SPRINGS,305,0.516667,0,0,0,0,0.416667,0,0,
BLACK RIVER,344,0.628319,0,0,0,0,0.336283,0,0,
BLOOMINGVALE,786,0.686016,0,0,0,0,0.269129,0,0,
CADES,564,0.673575,0,0,0,0,0.316062,0,0,
CEDAR SWAMP,348,0.5625,0,0,0,0,0.425,0,0,
CENTRAL,933,0.717042,0,0,0,0,0.263666,0,0,
EARLES,565,0.287805,0,0,0,0,0.678049,0,0,
GREELEYVILLE,1390,0.834951,0,0,0,0,0.139806,0,0,
HARMONY,296,0.333333,0,0,0,0,0.651163,0,0,
HEBRON,460,0.157609,0,0,0,0,0.809783,0,0,
HEMINGWAY,1621,0.728846,0,0,0,0,0.25,0,0,
HENRY-POPLAR HILL,596,0.581281,0,0,0,0,0.384236,0,0,
INDIANTOWN,1444,0.886406,0,0,0,0,0.100559,0,0,
KINGSTREE NO.1,3049,0.590782,0,0,0,0,0.381285,0,0,
KINGSTREE NO.2,1014,0.935606,0,0,0,0,0.0227273,0,0,
KINGSTREE NO.3,2403,0.91874,0,0,0,0,0.039801,0,0,
KINGSTREE NO.4,1327,0.816568,0,0,0,0,0.14497,0,0,
LANE,881,0.943445,0,0,0,0,0.0488432,0,0,
MORRISVILLE,240,0.966942,0,0,0,0,0.0247934,0,0,
MOUNT VERNON,414,0.634615,0,0,0,0,0.307692,0,0,
NESMITH,581,0.876494,0,0,0,0,0.0677291,0,0,
PERGAMOS,219,0.56962,0,0,0,0,0.417722,0,0,
PINEY FOREST,339,0.0306748,0,0,0,0,0.944785,0,0,
SALTERS,1079,0.887531,0,0,0,0,0.0929095,0,0,
SANDY BAY,352,0.293578,0,0,0,0,0.678899,0,0,
SINGLETARY,269,0.87619,0,0,0,0,0.0952381,0,0,
SUTTONS,229,0.372549,0,0,0,0,0.607843,0,0,
TRIO,893,0.909657,0,0,0,0,0.05919,0,0,
MUDDY CREEK,757,0.395018,0,0,0,0,0.558719,0,0,
Bethany,2074,0.121784,0,0,0,0,0.819897,0,0,
Bethel,1570,0.306494,0,0,0,0,0.636364,0,0,
River Hills,2503,0.223009,0,0,0,0,0.759292,0,0,
Bethel School,2301,0.195767,0,0,0,0,0.75485,0,0,
Bowling Green,1440,0.152019,0,0,0,0,0.776722,0,0,
Bullocks Creek,407,0.221239,0,0,0,0,0.725664,0,0,
Cannon Mill,1581,0.296407,0,0,0,0,0.613772,0,0,
Catawba,2700,0.24435,0,0,0,0,0.733051,0,0,
Clover,1560,0.220544,0,0,0,0,0.716012,0,0,
Hampton Mill,1509,0.276873,0,0,0,0,0.67101,0,0,
Cotton Belt,1860,0.166213,0,0,0,0,0.790191,0,0,
Delphia,1832,0.191268,0,0,0,0,0.752599,0,0,
Ebenezer,1315,0.253012,0,0,0,0,0.702811,0,0,
Filbert,1765,0.181818,0,0,0,0,0.763158,0,0,
Fort Mill No. 1,2935,0.286119,0,0,0,0,0.655807,0,0,
Windjammer,2252,0.295547,0,0,0,0,0.643725,0,0,
Fort Mill No. 3,2245,0.458733,0,0,0,0,0.483685,0,0,
Hickory Grove,1057,0.241042,0,0,0,0,0.697068,0,0,
Highland Park,1385,0.602857,0,0,0,0,0.348571,0,0,
Lakeshore,2176,0.318681,0,0,0,0,0.64652,0,0,
Independence,929,0.226923,0,0,0,0,0.738462,0,0,
McConnells,1499,0.310945,0,0,0,0,0.651741,0,0,
Mt. Holly,2996,0.481429,0,0,0,0,0.488571,0,0,
Newport,1776,0.29976,0,0,0,0,0.654676,0,0,
Mt. Gallant,1664,0.25,0,0,0,0,0.718137,0,0,
Northside,1528,0.552553,0,0,0,0,0.345345,0,0,
Oakridge,2514,0.282813,0,0,0,0,0.678125,0,0,
Ogden,2120,0.504013,0,0,0,0,0.449438,0,0,
Oakwood,2139,0.359296,0,0,0,0,0.562814,0,0,
Airport,1673,0.32634,0,0,0,0,0.631702,0,0,
Rock Hill No. 2,1903,0.947489,0,0,0,0,0.0228311,0,0,
Rock Hill No. 3,2300,0.921569,0,0,0,0,0.0482655,0,0,
Rock Hill No. 4,2383,0.585253,0,0,0,0,0.359447,0,0,
Rock Hill No. 5,1774,0.5,0,0,0,0,0.445205,0,0,
Rock Hill No. 6,1557,0.829327,0,0,0,0,0.141827,0,0,
Rock Hill No. 7,2751,0.566243,0,0,0,0,0.3902,0,0,
Rock Hill No. 8,1129,0.889937,0,0,0,0,0.0691824,0,0,
Sharon,1385,0.334165,0,0,0,0,0.586035,0,0,
Smyrna,687,0.0862944,0,0,0,0,0.847716,0,0,
Tirzah,2231,0.179266,0,0,0,0,0.775378,0,0,
York No. 1,2099,0.605791,0,0,0,0,0.360802,0,0,
York No. 2,3046,0.467509,0,0,0,0,0.483755,0,0,
India Hook,1577,0.327957,0,0,0,0,0.620968,0,0,
Edgewood,2468,0.873547,0,0,0,0,0.0930233,0,0,
Fewell Park,1230,0.268293,0,0,0,0,0.682927,0,0,
Fort Mill No. 4,1658,0.528868,0,0,0,0,0.43649,0,0,
Lesslie,1453,0.158774,0,0,0,0,0.807799,0,0,
Rosewood,3537,0.520261,0,0,0,0,0.411765,0,0,
Northwestern,2581,0.235981,0,0,0,0,0.738318,0,0,
Shoreline,2416,0.292157,0,0,0,0,0.668627,0,0,
Ebinport,3168,0.394097,0,0,0,0,0.564236,0,0,
University,1322,0.388889,0,0,0,0,0.527778,0,0,
Fort Mill No. 5,2382,0.326889,0,0,0,0,0.620387,0,0,
Fort Mill No. 6,1823,0.233333,0,0,0,0,0.697436,0,0,
Allison Creek,2805,0.225108,0,0,0,0,0.730159,0,0,
Anderson Road,4418,0.544676,0,0,0,0,0.389229,0,0,
New Home,2433,0.281139,0,0,0,0,0.674377,0,0,
Fort Mill No. 2,2897,0.232353,0,0,0,0,0.733824,0,0,
Dobys Bridge,2182,0.221374,0,0,0,0,0.725191,0,0,
Riverview,1541,0.304225,0,0,0,0,0.639437,0,0,
Orchard Park,1919,0.250633,0,0,0,0,0.698734,0,0,
Lakewood,1521,0.240741,0,0,0,0,0.71164,0,0,
Laurel Creek,1380,0.196141,0,0,0,0,0.77492,0,0,
Steele Creek,2707,0.344992,0,0,0,0,0.615262,0,0,
Pleasant Road,1984,0.264957,0,0,0,0,0.707265,0,0,
Gold Hill,2220,0.269928,0,0,0,0,0.673913,0,0,
Waterstone,2202,0.373358,0,0,0,0,0.562852,0,0,
Palmetto,2513,0.316456,0,0,0,0,0.63472,0,0,
Tega Cay,1516,0.302857,0,0,0,0,0.64,0,0,
Adnah,893,0.336585,0,0,0,0,0.609756,0,0,
Harvest,1195,0.336806,0,0,0,0,0.611111,0,0,
Old Pointe,1723,0.469816,0,0,0,0,0.485564,0,0,
Tools Fork,1708,0.357724,0,0,0,0,0.620596,0,0,
Carolina,1286,0.286275,0,0,0,0,0.682353,0,0,
Fairgrounds,1924,0.854043,0,0,0,0,0.106509,0,0,
Ferry Branch,984,0.171004,0,0,0,0,0.724907,0,0,
Friendship,666,0.263393,0,0,0,0,0.674107,0,0,
Hollis Lakes,2038,0.462921,0,0,0,0,0.498876,0,0,
Hopewell,998,0.263158,0,0,0,0,0.692982,0,0,
Manchester,1438,0.425676,0,0,0,0,0.516892,0,0,
Mill Creek,1148,0.250825,0,0,0,0,0.706271,0,0,
Nation Ford,2441,0.363184,0,0,0,0,0.588723,0,0,
Neelys Creek,988,0.269663,0,0,0,0,0.692884,0,0,
Pole Branch,1969,0.245478,0,0,0,0,0.718346,0,0,
Six Mile,1195,0.158055,0,0,0,0,0.781155,0,0,
Springdale,1269,0.54519,0,0,0,0,0.387755,0,0,
Springfield,2211,0.192015,0,0,0,0,0.771863,0,0,
Stateline,1466,0.390863,0,0,0,0,0.568528,0,0,
Wylie,1452,0.243151,0,0,0,0,0.715753,0,0,
Roosevelt,1582,0.438503,0,0,0,0,0.52139,0,0,
Larne,1364,0.322188,0,0,0,0,0.629179,0,0,
Rock Creek,1631,0.216667,0,0,0,0,0.75,0,0,
River's Edge,1894,0.198276,0,0,0,0,0.74569,0,0,
Baxter,1443,0.245283,0,0,0,0,0.701887,0,0,
Kanawha,1549,0.284946,0,0,0,0,0.693548,0,0,
